"province","data_date","total_case","total_death","daily_case","daily_death"
"Maluku",2021-05-28,7727,122,0,0
"Maluku",2021-05-29,7741,122,14,0
"Maluku",2021-05-30,7741,122,0,0
"Maluku",2021-05-31,7744,122,3,0
"Maluku",2021-06-01,7744,122,0,0
"Maluku",2021-06-02,7744,122,0,0
"Maluku",2021-06-03,7747,123,3,0
"Maluku",2021-06-04,7784,123,37,1
"Maluku",2021-06-05,7785,125,1,1
"Maluku",2021-06-06,7793,125,8,1
"Maluku",2021-06-07,7818,125,25,0
"Maluku",2021-06-08,7818,125,0,0
"Maluku",2021-06-09,7823,126,5,0
"Maluku",2021-06-10,7828,126,5,1
"Maluku",2021-06-11,7855,126,27,0
"Maluku",2021-06-12,7856,126,1,0
"Maluku",2021-06-13,7887,127,31,0
"Maluku",2021-06-14,7890,127,3,1
"Maluku",2021-06-15,7906,130,16,2
"Maluku",2021-06-16,7949,130,43,1
"Maluku",2021-06-17,7973,131,24,1
"Maluku",2021-06-18,7973,131,0,0
"Maluku",2021-06-19,7988,133,15,2
"Maluku",2021-06-20,8057,133,69,0
"Maluku",2021-06-21,8057,133,0,0
"Maluku",2021-06-22,8097,133,40,0
"Maluku",2021-06-23,8130,133,33,0
"Maluku",2021-06-24,8130,133,0,0
"Maluku",2021-06-25,8266,138,136,4
"Maluku",2021-06-26,8296,138,30,1
"Maluku",2021-06-27,8347,140,51,1
"Maluku",2021-06-28,8466,140,119,1
"Maluku",2021-06-29,8492,141,26,1
"Maluku",2021-06-30,8492,141,0,0
"Maluku",2021-07-01,8710,144,218,0
"Maluku",2021-07-02,8895,144,185,3
"Maluku",2021-07-03,9067,146,172,2
"Maluku",2021-07-04,9067,146,0,0
"Maluku",2021-07-05,9345,151,278,2
"Maluku",2021-07-06,9694,151,349,3
"Maluku",2021-07-07,9952,161,258,6
"Maluku",2021-07-08,10255,161,303,4
"Maluku Utara",2020-03-03,0,0,0,0
"Maluku Utara",2020-03-04,0,0,0,0
"Maluku Utara",2020-03-05,0,0,0,0
"Maluku Utara",2020-03-06,0,0,0,0
"Maluku Utara",2020-03-07,0,0,0,0
"Maluku Utara",2020-03-08,0,0,0,0
"Maluku Utara",2020-03-09,0,0,0,0
"Maluku Utara",2020-03-10,0,0,0,0
"Maluku Utara",2020-03-11,0,0,0,0
"Maluku Utara",2020-03-12,0,0,0,0
"Maluku Utara",2020-03-13,0,0,0,0
"Maluku Utara",2020-03-14,0,0,0,0
"Maluku Utara",2020-03-15,0,0,0,0
"Maluku Utara",2020-03-16,0,0,0,0
"Maluku Utara",2020-03-17,0,0,0,0
"Maluku Utara",2020-03-18,0,0,0,0
"Maluku Utara",2020-03-19,0,0,0,0
"Maluku Utara",2020-03-20,0,0,0,0
"Maluku Utara",2020-03-21,0,0,0,0
"Maluku Utara",2020-03-22,0,0,0,0
"Maluku Utara",2020-03-23,1,0,1,0
"Maluku Utara",2020-03-24,1,0,0,0
"Maluku Utara",2020-03-25,1,0,0,0
"Maluku Utara",2020-03-26,1,0,0,0
"Maluku Utara",2020-03-27,1,0,0,0
"Maluku Utara",2020-03-28,1,0,0,0
"Maluku Utara",2020-03-29,1,0,0,0
"Maluku Utara",2020-03-30,1,0,0,0
"Maluku Utara",2020-03-31,1,0,0,0
"Maluku Utara",2020-04-01,1,0,0,0
"Maluku Utara",2020-04-02,1,0,0,0
"Maluku Utara",2020-04-03,1,0,0,0
"Maluku Utara",2020-04-04,1,0,0,0
"Maluku Utara",2020-04-05,1,0,0,0
"Maluku Utara",2020-04-06,1,0,0,0
"Maluku Utara",2020-04-07,1,0,0,0
"Maluku Utara",2020-04-08,2,0,1,0
"Maluku Utara",2020-04-09,2,0,0,0
"Maluku Utara",2020-04-10,2,0,0,0
"Maluku Utara",2020-04-11,2,0,0,0
"Maluku Utara",2020-04-12,2,0,0,0
"Maluku Utara",2020-04-13,2,0,0,0
"Maluku Utara",2020-04-14,2,0,0,0
"Maluku Utara",2020-04-15,4,0,2,0
"Maluku Utara",2020-04-16,4,0,0,0
"Maluku Utara",2020-04-17,4,0,0,0
"Maluku Utara",2020-04-18,4,0,0,0
"Maluku Utara",2020-04-19,4,0,0,0
"Maluku Utara",2020-04-20,4,0,0,0
"Maluku Utara",2020-04-21,4,0,0,0
"Maluku Utara",2020-04-22,12,0,0,0
"Maluku Utara",2020-04-23,14,0,2,0
"Maluku Utara",2020-04-24,14,0,0,0
"Maluku Utara",2020-04-25,14,0,0,0
"Maluku Utara",2020-04-26,26,0,12,0
"Maluku Utara",2020-04-27,26,0,0,0
"Maluku Utara",2020-04-28,26,0,0,0
"Maluku Utara",2020-04-29,26,0,0,0
"Maluku Utara",2020-04-30,40,0,14,0
"Maluku Utara",2020-05-01,41,0,1,0
"Maluku Utara",2020-05-02,41,0,0,0
"Maluku Utara",2020-05-03,50,0,9,0
"Maluku Utara",2020-05-04,50,0,0,0
"Maluku Utara",2020-05-05,50,0,0,0
"Maluku Utara",2020-05-06,50,0,0,0
"Maluku Utara",2020-05-07,50,0,0,0
"Maluku Utara",2020-05-08,50,0,0,0
"Maluku Utara",2020-05-09,54,0,4,0
"Maluku Utara",2020-05-10,54,0,0,0
"Maluku Utara",2020-05-11,54,0,0,0
"Maluku Utara",2020-05-12,54,0,0,0
"Maluku Utara",2020-05-13,78,3,24,3
"Maluku Utara",2020-05-14,81,3,3,0
"Maluku Utara",2020-05-15,85,3,4,0
"Maluku Utara",2020-05-16,88,4,3,1
"Maluku Utara",2020-05-17,92,4,4,0
"Maluku Utara",2020-05-18,93,4,1,0
"Maluku Utara",2020-05-19,95,4,2,0
"Maluku Utara",2020-05-20,96,4,1,0
"Maluku Utara",2020-05-21,97,4,1,0
"Maluku Utara",2020-05-22,99,4,2,0
"Maluku Utara",2020-05-23,99,4,0,0
"Maluku Utara",2020-05-24,100,5,1,1
"Maluku Utara",2020-05-25,107,5,7,0
"Maluku Utara",2020-05-26,118,5,11,0
"Maluku Utara",2020-05-27,119,6,1,1
"Maluku Utara",2020-05-28,128,6,9,0
"Maluku Utara",2020-05-29,139,7,11,1
"Maluku Utara",2020-05-30,146,7,7,0
"Maluku Utara",2020-05-31,153,11,7,4
"Maluku Utara",2020-06-01,160,14,7,3
"Maluku Utara",2020-06-02,174,15,14,1
"Maluku Utara",2020-06-03,176,16,2,1
"Maluku Utara",2020-06-04,177,18,1,2
"Maluku Utara",2020-06-05,178,19,1,1
"Maluku Utara",2020-06-06,185,19,7,0
"Maluku Utara",2020-06-07,186,19,1,0
"Maluku Utara",2020-06-08,186,19,0,0
"Maluku Utara",2020-06-09,190,19,4,0
"Maluku Utara",2020-06-10,227,19,13,0
"Maluku Utara",2020-06-11,263,20,36,1
"Maluku Utara",2020-06-12,285,22,22,2
"Maluku Utara",2020-06-13,302,22,17,0
"Maluku Utara",2020-06-14,310,22,8,0
"Maluku Utara",2020-06-15,312,22,2,0
"Maluku Utara",2020-06-16,312,22,3,0
"Maluku Utara",2020-06-17,322,22,7,0
"Maluku Utara",2020-06-18,343,22,21,0
"Maluku Utara",2020-06-19,383,22,40,0
"Maluku Utara",2020-06-20,400,23,17,1
"Maluku Utara",2020-06-21,411,23,11,0
"Maluku Utara",2020-06-22,431,25,20,2
"Maluku Utara",2020-06-23,465,26,34,1
"Maluku Utara",2020-06-24,560,26,95,0
"Maluku Utara",2020-06-25,640,29,80,3
"Maluku Utara",2020-06-26,661,31,21,2
"Maluku Utara",2020-06-27,698,31,37,0
"Maluku Utara",2020-06-28,719,31,11,0
"Maluku Utara",2020-06-29,719,31,0,0
"Maluku Utara",2020-06-30,728,31,9,0
"Maluku Utara",2020-07-01,875,31,147,0
"Maluku Utara",2020-07-02,940,31,65,0
"Maluku Utara",2020-07-03,950,32,10,1
"Maluku Utara",2020-07-04,953,32,1,0
"Maluku Utara",2020-07-05,953,32,0,0
"Maluku Utara",2020-07-06,953,32,0,0
"Maluku Utara",2020-07-07,967,32,14,0
"Maluku Utara",2020-07-08,1037,32,70,0
"Maluku Utara",2020-07-09,1077,34,40,2
"Maluku Utara",2020-07-10,1101,34,24,0
"Maluku Utara",2020-07-11,1122,34,21,0
"Maluku Utara",2020-07-12,1130,38,8,4
"Maluku Utara",2020-07-13,1143,39,13,1
"Maluku Utara",2020-07-14,1145,39,2,0
"Maluku Utara",2020-07-15,1184,39,39,0
"Maluku Utara",2020-07-16,1221,39,27,0
"Maluku Utara",2020-07-17,1232,39,11,0
"Maluku Utara",2020-07-18,1265,39,33,0
"Maluku Utara",2020-07-19,1273,39,8,0
"Maluku Utara",2020-07-20,1287,39,2,0
"Maluku Utara",2020-07-21,1328,39,39,0
"Maluku Utara",2020-07-22,1336,41,8,2
"Maluku Utara",2020-07-23,1345,41,9,0
"Maluku Utara",2020-07-24,1372,42,27,1
"Maluku Utara",2020-07-25,1409,44,37,2
"Maluku Utara",2020-07-26,1441,45,32,1
"Maluku Utara",2020-07-27,1455,46,14,1
"Maluku Utara",2020-07-28,1493,46,38,0
"Maluku Utara",2020-07-29,1524,46,31,0
"Maluku Utara",2020-07-30,1530,48,6,2
"Maluku Utara",2020-07-31,1530,48,0,0
"Maluku Utara",2020-08-01,1543,48,13,0
"Maluku Utara",2020-08-02,1557,49,14,1
"Maluku Utara",2020-08-03,1562,49,5,0
"Maluku Utara",2020-08-04,1568,49,6,0
"Maluku Utara",2020-08-05,1575,49,7,0
"Maluku Utara",2020-08-06,1582,49,7,0
"Maluku Utara",2020-08-07,1613,49,31,0
"Maluku Utara",2020-08-08,1670,50,47,1
"Maluku Utara",2020-08-09,1674,52,4,2
"Maluku Utara",2020-08-10,1680,56,6,4
"Maluku Utara",2020-08-11,1691,56,11,0
"Maluku Utara",2020-08-12,1709,59,18,3
"Maluku Utara",2020-08-13,1717,59,8,0
"Maluku Utara",2020-08-14,1729,59,12,0
"Maluku Utara",2020-08-15,1739,59,10,0
"Maluku Utara",2020-08-16,1741,59,2,0
"Maluku Utara",2020-08-17,1744,59,3,0
"Maluku Utara",2020-08-18,1746,59,2,0
"Maluku Utara",2020-08-19,1756,59,10,0
"Maluku Utara",2020-08-20,1761,59,5,0
"Maluku Utara",2020-08-21,1761,61,0,2
"Maluku Utara",2020-08-22,1770,61,9,0
"Maluku Utara",2020-08-23,1774,61,4,0
"Maluku Utara",2020-08-24,1778,61,4,0
"Maluku Utara",2020-08-25,1779,61,1,0
"Maluku Utara",2020-08-26,1809,61,30,0
"Maluku Utara",2020-08-27,1825,63,16,2
"Maluku Utara",2020-08-28,1840,65,15,2
"Maluku Utara",2020-08-29,1840,65,0,0
"Maluku Utara",2020-08-30,1858,66,18,1
"Maluku Utara",2020-08-31,1860,66,2,0
"Maluku Utara",2020-09-01,1866,66,6,0
"Maluku Utara",2020-09-02,1871,66,5,0
"Maluku Utara",2020-09-03,1878,66,7,0
"Maluku Utara",2020-09-04,1887,66,9,0
"Maluku Utara",2020-09-05,1887,66,0,0
"Maluku Utara",2020-09-06,1887,66,0,0
"Maluku Utara",2020-09-07,1896,67,9,1
"Maluku Utara",2020-09-08,1900,68,4,1
"Maluku Utara",2020-09-09,1910,70,10,2
"Maluku Utara",2020-09-10,1911,71,1,1
"Maluku Utara",2020-09-11,1918,71,7,0
"Maluku Utara",2020-09-12,1921,71,3,0
"Maluku Utara",2020-09-13,1935,71,14,0
"Maluku Utara",2020-09-14,1940,71,5,0
"Maluku Utara",2020-09-15,1956,72,16,1
"Maluku Utara",2020-09-16,1966,72,10,0
"Maluku Utara",2020-09-17,1972,72,6,0
"Maluku Utara",2020-09-18,1973,72,1,0
"Maluku Utara",2020-09-19,1992,72,19,0
"Maluku Utara",2020-09-20,1992,72,0,0
"Maluku Utara",2020-09-21,2011,73,19,1
"Maluku Utara",2020-09-22,2014,74,3,1
"Maluku Utara",2020-09-23,2035,74,21,0
"Maluku Utara",2020-09-24,2039,74,4,0
"Maluku Utara",2020-09-25,2045,74,6,0
"Maluku Utara",2020-09-26,2048,74,3,0
"Maluku Utara",2020-09-27,2048,74,0,0
"Maluku Utara",2020-09-28,2052,74,4,0
"Maluku Utara",2020-09-29,2059,74,7,0
"Maluku Utara",2020-09-30,2065,74,6,0
"Maluku Utara",2020-10-01,2067,74,2,0
"Maluku Utara",2020-10-02,2074,74,7,0
"Maluku Utara",2020-10-03,2075,74,1,0
"Maluku Utara",2020-10-04,2075,74,0,0
"Maluku Utara",2020-10-05,2077,74,2,0
"Maluku Utara",2020-10-06,2077,74,0,0
"Maluku Utara",2020-10-07,2077,74,0,0
"Maluku Utara",2020-10-08,2082,74,5,0
"Maluku Utara",2020-10-09,2082,74,0,0
"Maluku Utara",2020-10-10,2089,74,7,0
"Maluku Utara",2020-10-11,2089,74,0,0
"Maluku Utara",2020-10-12,2105,74,16,0
"Maluku Utara",2020-10-13,2110,74,5,0
"Maluku Utara",2020-10-14,2114,74,4,0
"Maluku Utara",2020-10-15,2115,74,1,0
"Maluku Utara",2020-10-16,2120,74,5,0
"Maluku Utara",2020-10-17,2120,74,0,0
"Maluku Utara",2020-10-18,2120,74,0,0
"Maluku Utara",2020-10-19,2131,74,11,0
"Maluku Utara",2020-10-20,2142,74,11,0
"Maluku Utara",2020-10-21,2152,74,10,0
"Maluku Utara",2020-10-22,2180,74,28,0
"Maluku Utara",2020-10-23,2187,74,7,0
"Maluku Utara",2020-10-24,2188,74,1,0
"Maluku Utara",2020-10-25,2188,74,0,0
"Maluku Utara",2020-10-26,2192,74,4,0
"Maluku Utara",2020-10-27,2193,74,1,0
"Maluku Utara",2020-10-28,2196,75,3,1
"Maluku Utara",2020-10-29,2196,75,0,0
"Maluku Utara",2020-10-30,2199,75,3,0
"Maluku Utara",2020-10-31,2199,75,0,0
"Maluku Utara",2020-11-01,2199,75,0,0
"Maluku Utara",2020-11-02,2232,75,33,0
"Maluku Utara",2020-11-03,2232,75,0,0
"Maluku Utara",2020-11-04,2234,75,2,0
"Maluku Utara",2020-11-05,2235,75,1,0
"Maluku Utara",2020-11-06,2238,75,3,0
"Maluku Utara",2020-11-07,2240,75,2,0
"Maluku Utara",2020-11-08,2240,75,0,0
"Maluku Utara",2020-11-09,2244,75,4,0
"Maluku Utara",2020-11-10,2247,75,3,0
"Maluku Utara",2020-11-11,2275,75,28,0
"Maluku Utara",2020-11-12,2275,75,0,0
"Maluku Utara",2020-11-13,2284,76,9,1
"Maluku Utara",2020-11-14,2290,76,6,0
"Maluku Utara",2020-11-15,2294,76,4,0
"Maluku Utara",2020-11-16,2297,76,3,0
"Maluku Utara",2020-11-17,2317,76,20,0
"Maluku Utara",2020-11-18,2322,77,5,1
"Maluku Utara",2020-11-19,2323,79,1,2
"Maluku Utara",2020-11-20,2336,79,13,0
"Maluku Utara",2020-11-21,2344,79,8,0
"Maluku Utara",2020-11-22,2347,79,3,0
"Maluku Utara",2020-11-23,2349,80,2,1
"Maluku Utara",2020-11-24,2352,81,3,1
"Maluku Utara",2020-11-25,2355,81,3,0
"Maluku Utara",2020-11-26,2356,81,1,0
"Maluku Utara",2020-11-27,2362,81,6,0
"Maluku Utara",2020-11-28,2369,81,7,0
"Maluku Utara",2020-11-29,2371,81,2,0
"Maluku Utara",2020-11-30,2373,81,2,0
"Maluku Utara",2020-12-01,2376,81,3,0
"Maluku Utara",2020-12-02,2426,82,50,1
"Maluku Utara",2020-12-03,2451,83,25,1
"Maluku Utara",2020-12-04,2461,83,10,0
"Maluku Utara",2020-12-05,2467,83,6,0
"Maluku Utara",2020-12-06,2472,83,5,0
"Maluku Utara",2020-12-07,2478,83,6,0
"Maluku Utara",2020-12-08,2487,84,9,1
"Maluku Utara",2020-12-09,2487,84,0,0
"Maluku Utara",2020-12-10,2496,84,9,0
"Maluku Utara",2020-12-11,2501,84,5,0
"Maluku Utara",2020-12-12,2513,84,12,0
"Maluku Utara",2020-12-13,2521,84,8,0
"Maluku Utara",2020-12-14,2530,84,9,0
"Maluku Utara",2020-12-15,2551,84,21,0
"Maluku Utara",2020-12-16,2563,84,12,0
"Maluku Utara",2020-12-17,2571,84,8,0
"Maluku Utara",2020-12-18,2578,84,7,0
"Maluku Utara",2020-12-19,2592,86,14,2
"Maluku Utara",2020-12-20,2654,86,62,0
"Maluku Utara",2020-12-21,2708,86,54,0
"Maluku Utara",2020-12-22,2713,87,5,1
"Maluku Utara",2020-12-23,2721,87,8,0
"Maluku Utara",2020-12-24,2730,87,9,0
"Maluku Utara",2020-12-25,2734,87,4,0
"Maluku Utara",2020-12-26,2737,87,3,0
"Maluku Utara",2020-12-27,2740,87,3,0
"Maluku Utara",2020-12-28,2748,87,8,0
"Maluku Utara",2020-12-29,2754,89,6,2
"Maluku Utara",2020-12-30,2760,89,6,0
"Maluku Utara",2020-12-31,2771,89,11,0
"Maluku Utara",2021-01-01,2773,90,2,1
"Maluku Utara",2021-01-02,2782,90,9,0
"Maluku Utara",2021-01-03,2787,90,5,0
"Maluku Utara",2021-01-04,2796,91,9,1
"Maluku Utara",2021-01-05,2818,91,22,0
"Maluku Utara",2021-01-06,2838,91,20,0
"Maluku Utara",2021-01-07,2863,91,25,0
"Maluku Utara",2021-01-08,2875,92,12,1
"Maluku Utara",2021-01-09,2888,92,13,0
"Maluku Utara",2021-01-10,2940,92,52,0
"Maluku Utara",2021-01-11,2949,92,9,0
"Maluku Utara",2021-01-12,2972,94,23,2
"Maluku Utara",2021-01-13,3026,94,54,0
"Maluku Utara",2021-01-14,3050,94,24,0
"Maluku Utara",2021-01-15,3075,94,25,0
"Maluku Utara",2021-01-16,3091,94,16,0
"Maluku Utara",2021-01-17,3115,94,24,0
"Maluku Utara",2021-01-18,3134,94,19,0
"Maluku Utara",2021-01-19,3149,95,15,1
"Maluku Utara",2021-01-20,3234,95,85,0
"Maluku Utara",2021-01-21,3241,95,7,0
"Maluku Utara",2021-01-22,3277,97,36,2
"Maluku Utara",2021-01-23,3301,97,24,0
"Maluku Utara",2021-01-24,3304,99,3,2
"Maluku Utara",2021-01-25,3331,100,27,1
"Maluku Utara",2021-01-26,3362,100,31,0
"Maluku Utara",2021-01-27,3392,100,30,0
"Maluku Utara",2021-01-28,3404,100,12,0
"Maluku Utara",2021-01-29,3426,100,22,0
"Maluku Utara",2021-01-30,3442,100,16,0
"Maluku Utara",2021-01-31,3452,100,10,0
"Maluku Utara",2021-02-01,3483,101,31,1
"Maluku Utara",2021-02-02,3528,103,45,2
"Maluku Utara",2021-02-03,3540,104,12,1
"Maluku Utara",2021-02-04,3570,105,30,1
"Maluku Utara",2021-02-05,3603,106,33,1
"Maluku Utara",2021-02-06,3603,106,0,0
"Maluku Utara",2021-02-07,3613,106,10,0
"Maluku Utara",2021-02-08,3634,107,21,1
"Maluku Utara",2021-02-09,3673,108,39,1
"Maluku Utara",2021-02-10,3713,109,40,1
"Maluku Utara",2021-02-11,3762,110,49,1
"Maluku Utara",2021-02-12,3820,110,58,0
"Maluku Utara",2021-02-13,3847,110,27,0
"Maluku Utara",2021-02-14,3869,110,22,0
"Maluku Utara",2021-02-15,3878,110,9,0
"Maluku Utara",2021-02-16,3886,110,8,0
"Maluku Utara",2021-02-17,3908,110,22,0
"Maluku Utara",2021-02-18,3912,111,4,1
"Maluku Utara",2021-02-19,3913,111,1,0
"Maluku Utara",2021-02-20,3932,111,19,0
"Maluku Utara",2021-02-21,3933,111,1,0
"Maluku Utara",2021-02-22,3948,112,15,0
"Maluku Utara",2021-02-23,3958,112,10,1
"Maluku Utara",2021-02-24,3970,112,12,0
"Maluku Utara",2021-02-25,3975,112,5,0
"Maluku Utara",2021-02-26,3981,113,6,0
"Maluku Utara",2021-02-27,3982,113,1,1
"Maluku Utara",2021-02-28,3982,113,0,0
"Maluku Utara",2021-03-01,3987,113,5,0
"Maluku Utara",2021-03-02,3987,113,0,0
"Maluku Utara",2021-03-03,4030,113,43,0
"Maluku Utara",2021-03-04,4036,113,6,0
"Maluku Utara",2021-03-05,4040,113,4,0
"Maluku Utara",2021-03-06,4052,113,12,0
"Maluku Utara",2021-03-07,4062,114,10,0
"Maluku Utara",2021-03-08,4079,114,17,1
"Maluku Utara",2021-03-09,4112,114,33,0
"Maluku Utara",2021-03-10,4147,114,35,0
"Maluku Utara",2021-03-11,4147,115,0,1
"Maluku Utara",2021-03-12,4148,115,1,0
"Maluku Utara",2021-03-13,4160,115,12,0
"Maluku Utara",2021-03-14,4173,115,13,0
"Maluku Utara",2021-03-15,4193,118,20,2
"Maluku Utara",2021-03-16,4220,118,27,1
"Maluku Utara",2021-03-17,4229,118,9,0
"Maluku Utara",2021-03-18,4238,118,9,0
"Maluku Utara",2021-03-19,4257,119,19,1
"Maluku Utara",2021-03-20,4267,119,10,0
"Maluku Utara",2021-03-21,4267,119,0,0
"Maluku Utara",2021-03-22,4274,119,7,0
"Maluku Utara",2021-03-23,4277,119,3,0
"Maluku Utara",2021-03-24,4284,119,7,0
"Maluku Utara",2021-03-25,4284,120,0,1
"Maluku Utara",2021-03-26,4293,120,9,0
"Maluku Utara",2021-03-27,4300,120,7,0
"Maluku Utara",2021-03-28,4304,120,4,0
"Maluku Utara",2021-03-29,4310,120,6,0
"Maluku Utara",2021-03-30,4322,120,12,0
"Maluku Utara",2021-03-31,4328,120,6,0
"Maluku Utara",2021-04-01,4331,120,3,0
"Maluku Utara",2021-04-02,4331,120,0,0
"Maluku Utara",2021-04-03,4331,120,0,0
"Maluku Utara",2021-04-04,4331,120,0,0
"Maluku Utara",2021-04-05,4332,120,1,0
"Maluku Utara",2021-04-06,4340,120,8,0
"Maluku Utara",2021-04-07,4351,120,11,0
"Maluku Utara",2021-04-08,4353,120,2,0
"Maluku Utara",2021-04-09,4353,120,0,0
"Maluku Utara",2021-04-10,4357,120,4,0
"Maluku Utara",2021-04-11,4357,120,0,0
"Maluku Utara",2021-04-12,4357,120,0,0
"Maluku Utara",2021-04-13,4360,120,3,0
"Maluku Utara",2021-04-14,4366,120,6,0
"Maluku Utara",2021-04-15,4369,120,3,0
"Maluku Utara",2021-04-16,4371,120,2,0
"Maluku Utara",2021-04-17,4377,120,6,0
"Maluku Utara",2021-04-18,4381,120,4,0
"Maluku Utara",2021-04-19,4382,120,1,0
"Maluku Utara",2021-04-20,4387,120,5,0
"Maluku Utara",2021-04-21,4398,120,11,0
"Maluku Utara",2021-04-22,4399,120,1,0
"Maluku Utara",2021-04-23,4402,120,3,0
"Maluku Utara",2021-04-24,4408,120,6,0
"Maluku Utara",2021-04-25,4413,120,5,0
"Maluku Utara",2021-04-26,4413,120,0,0
"Maluku Utara",2021-04-27,4414,120,1,0
"Maluku Utara",2021-04-28,4415,120,1,0
"Maluku Utara",2021-04-29,4415,120,0,0
"Maluku Utara",2021-04-30,4417,120,2,0
"Maluku Utara",2021-05-01,4417,120,0,0
"Maluku Utara",2021-05-02,4417,120,0,0
"Maluku Utara",2021-05-03,4420,120,3,0
"Maluku Utara",2021-05-04,4421,120,1,0
"Maluku Utara",2021-05-05,4428,120,7,0
"Maluku Utara",2021-05-06,4430,120,2,0
"Maluku Utara",2021-05-07,4433,120,3,0
"Maluku Utara",2021-05-08,4433,120,0,0
"Maluku Utara",2021-05-09,4434,120,1,0
"Maluku Utara",2021-05-10,4434,120,0,0
"Maluku Utara",2021-05-11,4436,120,2,0
"Maluku Utara",2021-05-12,4436,120,0,0
"Maluku Utara",2021-05-13,4441,120,5,0
"Maluku Utara",2021-05-14,4441,120,0,0
"Maluku Utara",2021-05-15,4448,120,7,0
"Maluku Utara",2021-05-16,4449,120,1,0
"Maluku Utara",2021-05-17,4449,120,0,0
"Maluku Utara",2021-05-18,4453,120,4,0
"Maluku Utara",2021-05-19,4455,120,2,0
"Maluku Utara",2021-05-20,4463,120,8,0
"Maluku Utara",2021-05-21,4465,120,2,0
"Maluku Utara",2021-05-22,4472,120,7,0
"Maluku Utara",2021-05-23,4481,120,9,0
"Maluku Utara",2021-05-24,4485,120,4,0
"Maluku Utara",2021-05-25,4489,120,4,0
"Maluku Utara",2021-05-26,4491,120,2,0
"Maluku Utara",2021-05-27,4491,120,0,0
"Maluku Utara",2021-05-28,4494,121,3,0
"Maluku Utara",2021-05-29,4496,121,2,1
"Maluku Utara",2021-05-30,4512,121,16,0
"Maluku Utara",2021-05-31,4518,121,6,0
"Maluku Utara",2021-06-01,4519,121,1,0
"Maluku Utara",2021-06-02,4522,121,3,0
"Maluku Utara",2021-06-03,4526,121,4,0
"Maluku Utara",2021-06-04,4530,121,4,0
"Maluku Utara",2021-06-05,4538,121,8,0
"Maluku Utara",2021-06-06,4548,121,10,0
"Maluku Utara",2021-06-07,4555,121,7,0
"Maluku Utara",2021-06-08,4568,121,13,0
"Maluku Utara",2021-06-09,4576,121,8,0
"Maluku Utara",2021-06-10,4584,121,8,0
"Maluku Utara",2021-06-11,4590,121,6,0
"Maluku Utara",2021-06-12,4600,121,10,0
"Maluku Utara",2021-06-13,4613,121,13,0
"Maluku Utara",2021-06-14,4621,121,8,0
"Maluku Utara",2021-06-15,4647,121,26,0
"Maluku Utara",2021-06-16,4655,121,8,0
"Maluku Utara",2021-06-17,4662,123,7,0
"Maluku Utara",2021-06-18,4690,123,28,2
"Maluku Utara",2021-06-19,4706,123,16,0
"Maluku Utara",2021-06-20,4707,123,1,0
"Maluku Utara",2021-06-21,4713,123,6,0
"Maluku Utara",2021-06-22,4749,123,36,0
"Maluku Utara",2021-06-23,4770,125,21,1
"Maluku Utara",2021-06-24,4891,125,121,1
"Maluku Utara",2021-06-25,4977,126,86,0
"Maluku Utara",2021-06-26,5035,126,58,1
"Maluku Utara",2021-06-27,5063,128,28,2
"Maluku Utara",2021-06-28,5087,128,24,0
"Maluku Utara",2021-06-29,5123,128,36,0
"Maluku Utara",2021-06-30,5223,128,100,0
"Maluku Utara",2021-07-01,5355,130,132,1
"Maluku Utara",2021-07-02,5556,130,201,1
"Maluku Utara",2021-07-03,5681,134,125,0
"Maluku Utara",2021-07-04,5827,134,146,4
"Maluku Utara",2021-07-05,5895,138,68,0
"Maluku Utara",2021-07-06,6012,138,117,4
"Maluku Utara",2021-07-07,6230,141,218,1
"Maluku Utara",2021-07-08,6355,141,125,2
"no_define",2020-03-03,0,0,0,0
"no_define",2020-03-04,0,0,0,0
"no_define",2020-03-05,0,0,0,0
"no_define",2020-03-06,0,0,0,0
"no_define",2020-03-07,0,0,0,0
"no_define",2020-03-08,0,0,0,0
"no_define",2020-03-09,0,0,0,0
"no_define",2020-03-10,0,0,0,0
"no_define",2020-03-11,0,0,0,0
"no_define",2020-03-12,0,0,0,0
"no_define",2020-03-13,0,0,0,0
"no_define",2020-03-14,0,0,0,0
"no_define",2020-03-15,0,0,0,0
"no_define",2020-03-16,0,0,0,0
"no_define",2020-03-17,0,0,0,0
"no_define",2020-03-18,0,0,2,0
"no_define",2020-03-19,0,0,0,0
"no_define",2020-03-20,13,0,13,0
"no_define",2020-03-21,10,0,3,0
"no_define",2020-03-22,6,0,0,0
"no_define",2020-03-23,8,0,4,0
"no_define",2020-03-24,5,0,0,0
"no_define",2020-03-25,12,0,7,0
"no_define",2020-03-26,20,0,7,0
"no_define",2020-03-27,28,0,7,0
"no_define",2020-03-28,30,0,2,0
"no_define",2020-03-29,33,0,4,0
"no_define",2020-03-30,37,0,5,0
"no_define",2020-03-31,28,0,1,0
"no_define",2020-04-01,28,0,0,0
"no_define",2020-04-02,28,0,0,0
"no_define",2020-04-03,31,0,2,0
"no_define",2020-04-04,37,0,0,0
"no_define",2020-04-05,42,0,5,0
"no_define",2020-04-06,34,0,0,0
"no_define",2020-04-07,34,0,0,0
"no_define",2020-04-08,34,0,0,0
"no_define",2020-04-09,34,0,0,0
"no_define",2020-04-10,35,0,0,0
"no_define",2020-04-11,35,0,0,0
"no_define",2020-04-12,35,0,0,0
"no_define",2020-04-13,26,0,0,0
